Mês,Dia,Hora,Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3}
11,18,23,92.0,10.622.049,85,1.090
11,18,24,92.0,10.779.004,87,1.090
11,19,1,92.0,10.902.902,89,1.091
11,19,2,91.9,10.882.261,90,1.091
11,19,3,91.9,10.808.173,90,1.091
11,19,4,91.8,10.559.448,89,1.091
11,19,5,91.8,1.071.486,91,1.091
11,19,6,91.8,10.425.945,91,1.093
11,19,7,91.9,10.202.018,91,1.096
11,19,8,91.9,9.666.675,79,1.092
11,19,9,91.9,9.949.687,80,1.090
11,19,10,92.0,8.809.435,61,1.085
11,19,11,92.0,9.337.536,60,1.080
11,19,12,92.0,92.274,55,1.075
11,19,13,92.0,9.439.124,59,1.077
11,19,14,92.0,989.384,57,1.072
11,19,15,91.9,10.641.883,65,1.073
11,19,16,91.9,11.053.197,70,1.075
11,19,17,91.9,11.175.631,70,1.073
11,19,18,91.8,10.275.723,70,1.079
11,19,19,91.9,10.016.168,73,1.084
11,19,20,91.9,1.028.073,81,1.088
11,19,21,92.0,10.163.992,81,1.091
11,19,22,92.0,10.411.344,87,1.093
11,19,23,92.1,10.207.543,90,1.098
11,19,24,92.1,10.178.684,91,1.098
11,20,1,92.0,10.010.065,90,1.098
11,20,2,92.0,10.120.593,91,1.098
11,20,3,92.0,10.120.593,91,1.098
11,20,4,92.0,9.982.344,91,1.099
11,20,5,92.0,9.913.836,91,1.099
11,20,6,92.0,9.886.912,92,1.100
11,20,7,92.0,9.274.255,90,1.103
11,20,8,92.1,9.425.435,74,1.092
11,20,9,92.1,8.711.396,63,1.088
11,20,10,92.2,788.051,53,1.087
11,20,11,92.2,9.272.131,54,1.075
11,20,12,92.1,967.183,53,1.071
11,20,13,92.1,10.746.223,55,1.064
11,20,14,92.1,10.284.997,52,1.064
11,20,15,92.0,11.563.227,61,1.064
11,20,16,91.9,11.816.686,67,1.067
11,20,17,91.9,11.094.504,71,1.075
11,20,18,91.9,10.820.907,74,1.080
11,20,19,91.9,10.337.739,78,1.086
11,20,20,92.0,10.144.783,78,1.089
11,20,21,92.0,10.539.523,83,1.089
11,20,22,92.1,10.151.867,81,1.092
11,20,23,92.2,10.078.552,83,1.095
11,20,24,92.2,10.469.606,88,1.096
11,21,1,92.1,10.564.233,90,1.095
11,21,2,92.1,10.564.233,90,1.095
11,21,3,92.0,10.514.765,92,1.095
11,21,4,92.0,1.031.402,94,1.098
11,21,5,92.0,10.010.477,95,1.101
11,21,6,92.0,9.716.996,96,1.104
11,21,7,92.0,9.520.946,96,1.105
11,21,8,92.0,10.737.717,86,1.090
11,21,9,92.1,1.048.412,74,1.084
11,21,10,92.1,11.892.796,79,1.078
11,21,11,92.1,12.582.621,69,1.066
11,21,12,92.1,1.197.866,58,1.059
11,21,13,92.0,13.702.238,59,1.048
11,21,14,92.0,11.123.201,41,1.044
11,21,15,91.9,11.648.781,46,1.045
11,21,16,91.8,12.527.807,50,1.044
11,21,17,91.7,13.392.033,59,1.047
11,21,18,91.7,13.257.043,65,1.054
11,21,19,91.8,11.889.083,64,1.063
11,21,20,91.8,12.536.244,79,1.071
11,21,21,91.9,12.335.976,87,1.078
11,21,22,92.0,12.654.847,92,1.081
11,21,23,92.1,12.306.751,92,1.084
11,21,24,92.1,12.059.911,90,1.085
11,22,1,92.0,11.994.505,92,1.085
11,22,2,92.0,11.519.209,91,1.088
11,22,3,92.0,11.364.473,91,1.089
11,22,4,92.0,11.488.604,94,1.090
11,22,5,91.9,11.750.043,100,1.091
11,22,6,91.9,11.863.689,99,1.089
11,22,7,91.9,12.052.085,94,1.085
11,22,8,92.0,12.613.323,91,1.081
11,22,9,92.0,12.830.569,88,1.078
11,22,10,92.0,12.770.457,79,1.071
11,22,11,92.0,13.156.097,69,1.061
11,22,12,92.0,13.623.638,67,1.056
11,22,13,91.9,11.139.926,41,1.043
11,22,14,91.8,10.067.214,35,1.040
11,22,15,91.7,14.027.367,56,1.041
11,22,16,91.7,14.485.449,62,1.044
11,22,17,91.6,13.791.958,67,1.051
11,22,18,91.6,14.022.931,76,1.058
11,22,19,91.6,12.998.154,82,1.068
11,22,20,91.7,12.584.537,83,1.072
11,22,21,91.7,12.617.254,88,1.076
11,22,22,91.8,12.350.371,87,1.077
11,22,23,91.8,12.432.425,90,1.079
11,22,24,91.8,12.307.509,89,1.079
11,23,1,91.8,12.390.481,91,1.080
11,23,2,91.7,12.404.651,93,1.080
11,23,3,91.6,12.253.959,93,1.079
11,23,4,91.6,12.010.248,93,1.081
11,23,5,91.6,11.770.797,92,1.083
11,23,6,91.6,11.613.496,92,1.084
11,23,7,91.6,11.489.331,90,1.083
11,23,8,91.7,11.577.138,79,1.076
11,23,9,91.7,1.175.567,68,1.066
11,23,10,91.7,12.231.435,63,1.058
11,23,11,91.6,12.185.227,55,1.050
11,23,12,91.5,13.108.614,52,1.039
11,23,13,91.5,12.962.121,49,1.037
11,23,14,91.3,12.480.997,42,1.028
11,23,15,91.2,10.851.779,32,1.023
11,23,16,91.2,10.851.779,32,1.023
11,23,17,91.1,11.380.981,34,1.022
11,23,18,91.1,12.206.853,41,1.027
11,23,19,91.1,13.865.857,59,1.038
11,23,20,91.1,11.913.477,57,1.048
11,23,21,91.3,1.333.304,79,1.061
11,23,22,91.5,15.579.221,96,1.061
11,23,23,91.5,1.367.925,95,1.071
11,23,24,91.6,1.322.274,95,1.075
11,24,1,91.6,13.049.902,95,1.076
11,24,2,91.6,13.091.481,96,1.077
11,24,3,91.5,12.893.671,95,1.076
11,24,4,91.5,12.808.905,95,1.077
11,24,5,91.5,12.808.905,95,1.077
11,24,6,91.5,12.893.671,95,1.076
11,24,7,91.6,12.710.228,95,1.078
11,24,8,91.6,12.711.325,94,1.077
11,24,9,91.6,1.250.263,91,1.077
11,24,10,91.7,11.339.937,82,1.080
11,24,11,91.7,12.200.418,82,1.074
11,24,12,91.7,12.335.622,78,1.070
11,24,13,91.7,1.153.635,71,1.070
11,24,14,91.7,12.401.605,72,1.065
11,24,15,91.7,1.196.266,72,1.068
11,24,16,91.6,12.392.028,79,1.069
11,24,17,91.6,12.212.248,85,1.075
11,24,18,91.6,11.756.681,82,1.076
11,24,19,91.7,11.339.937,82,1.080
11,24,20,91.7,11.310.602,86,1.083
11,24,21,91.8,11.183.736,87,1.085
11,24,22,91.9,11.253.397,89,1.087
11,24,23,91.9,11.336.111,91,1.088
11,24,24,91.9,11.183.036,90,1.089
11,25,1,91.9,11.224.383,91,1.089
11,25,2,91.8,10.969.392,90,1.089
11,25,3,91.7,10.948.638,91,1.089
11,25,4,91.7,10.612.929,90,1.090
11,25,5,91.7,10.612.929,90,1.090
11,25,6,91.7,10.654.202,91,1.091
11,25,7,91.8,10.610.814,92,1.093
11,25,8,91.8,10.556.532,82,1.086
11,25,9,91.8,10.729.364,78,1.082
11,25,10,91.9,10.646.099,67,1.075
11,25,11,91.9,10.516.761,62,1.071
11,25,12,91.9,9.822.306,55,1.069
11,25,13,91.8,10.794.492,54,1.059
11,25,14,91.8,11.015.351,53,1.058
11,25,15,91.8,11.971.878,66,1.063
11,25,16,91.8,12.067.818,64,1.062
11,25,17,91.7,11.945.856,65,1.062
11,25,18,91.7,11.786.153,74,1.071
11,25,19,91.7,11.742.699,82,1.077
11,25,20,91.8,11.533.278,86,1.082
11,25,21,91.8,11.454.178,86,1.083
11,25,22,91.9,11.284.167,86,1.085
11,25,23,92.0,11.312.348,87,1.087
11,25,24,92.0,10.929.144,87,1.089
11,26,1,91.9,10.956.789,90,1.090
11,26,2,91.9,11.088.866,95,1.092
11,26,3,91.9,10.774.446,98,1.096
11,26,4,91.8,1.067.354,97,1.095
11,26,5,91.8,10.449.009,95,1.096
11,26,6,91.8,10.170.082,95,1.098
11,26,7,91.9,10.158.607,95,1.099
11,26,8,91.9,10.849.473,91,1.091
11,26,9,91.9,10.093.739,80,1.089
11,26,10,91.9,11.555.056,84,1.082
11,26,11,91.9,11.974.325,72,1.070
11,26,12,91.9,12.116.856,62,1.060
11,26,13,91.8,11.636.176,55,1.055
11,26,14,91.8,11.158.791,48,1.050
11,26,15,91.7,13.084.383,57,1.046
11,26,16,91.7,14.901.274,74,1.052
11,26,17,91.6,1.430.824,73,1.053
11,26,18,91.6,13.773.084,72,1.056
11,26,19,91.6,13.856.342,74,1.056
11,26,20,91.6,13.282.568,73,1.059
11,26,21,91.6,12.961.544,72,1.061
11,26,22,91.9,12.970.079,91,1.077
11,26,23,92.0,11.911.625,90,1.084
11,26,24,92.0,11.920.475,95,1.088
11,27,1,92.0,11.211.551,91,1.090
11,27,2,92.0,10.837.064,91,1.093
11,27,3,92.0,10.814.222,94,1.095
11,27,4,92.0,109.067,98,1.096
11,27,5,92.0,10.773.539,100,1.098
11,27,6,92.0,10.631.792,100,1.099
11,27,7,92.0,10.381.058,99,1.101
11,27,8,92.1,11.475.626,94,1.091
11,27,9,92.2,10.780.988,74,1.083
11,27,10,92.2,10.773.505,71,1.081
11,27,11,92.2,10.598.967,64,1.075
11,27,12,92.2,106.847,56,1.067
11,27,13,92.1,11.531.846,56,1.061
11,27,14,92.0,10.778.699,51,1.059
11,27,15,92.0,12.356.523,59,1.057
11,27,16,91.9,12.864.594,62,1.056
11,27,17,91.9,12.821.749,72,1.065
11,27,18,91.9,14.046.467,84,1.066
11,27,19,91.9,11.301.128,75,1.076
11,27,20,92.0,12.405.796,87,1.079
11,27,21,92.0,12.071.999,87,1.081
11,27,22,92.1,11.812.965,86,1.084
11,27,23,92.1,11.652.022,86,1.085
11,27,24,92.1,11.693.424,87,1.085
11,28,1,92.1,11.897.941,90,1.086
11,28,2,92.1,11.859.092,91,1.086
11,28,3,92.0,11.592.979,90,1.086
11,28,4,92.0,11.477.825,91,1.088
11,28,5,92.0,11.560.599,92,1.088
11,28,6,92.0,11.879.037,94,1.087
11,28,7,92.1,12.105.182,94,1.087
11,28,8,92.2,1.283.715,93,1.083
11,28,9,92.2,12.759.433,88,1.080
11,28,10,92.2,12.278.133,73,1.072
11,28,11,92.2,12.566.862,69,1.067
11,28,12,92.2,12.276.636,65,1.065
11,28,13,92.2,12.427.808,63,1.062
11,28,14,92.1,14.850.986,76,1.058
11,28,15,92.1,14.295.892,71,1.057
11,28,16,92.1,13.785.356,72,1.061
11,28,17,92.0,13.830.106,74,1.061
11,28,18,92.1,13.205.554,79,1.070
11,28,19,92.2,12.095.649,75,1.075
11,28,20,92.2,12.256.032,81,1.078
11,28,21,92.3,12.827.764,89,1.082
11,28,22,92.3,12.827.764,89,1.082
11,28,23,92.4,13.152.499,93,1.083
11,28,24,92.4,12.979.275,93,1.084
11,29,1,92.3,12.696.095,92,1.084
11,29,2,92.3,12.570.123,91,1.084
11,29,3,92.3,12.402.715,91,1.085
11,29,4,92.3,12.361.232,92,1.086
11,29,5,92.3,12.862.279,95,1.085
11,29,6,92.3,12.652.252,94,1.086
11,29,7,92.3,12.486.174,91,1.085
11,29,8,92.4,1.243.043,90,1.086
11,29,9,92.5,12.673.754,87,1.083
11,29,10,92.5,13.073.771,85,1.079
11,29,11,92.6,13.106.078,84,1.079
11,29,12,92.5,11.322.394,59,1.069
11,29,13,92.5,13.496.438,70,1.066
11,29,14,92.5,13.845.991,79,1.070
11,29,15,92.5,14.538.181,88,1.073
11,29,16,92.4,14.036.972,87,1.074
11,29,17,92.3,13.732.062,86,1.074
11,29,18,92.4,13.532.715,86,1.076
11,29,19,92.4,13.202.948,90,1.081
11,29,20,92.4,13.202.948,90,1.081
11,29,21,92.5,13.229.462,91,1.082
11,29,22,92.5,12.756.818,88,1.084
11,29,23,92.5,13.400.966,93,1.083
11,29,24,92.6,1.316.834,92,1.084
11,30,1,92.5,12.881.459,91,1.085
11,30,2,92.5,12.793.562,93,1.086
11,30,3,92.5,1.254.048,94,1.089
11,30,4,92.4,12.265.805,93,1.089
11,30,5,92.4,12.267.301,95,1.090
11,30,6,92.4,12.064.295,94,1.091
11,30,7,92.4,11.627.286,93,1.093
11,30,8,92.5,12.084.423,83,1.084
11,30,9,92.5,11.919.437,79,1.082
11,30,10,92.5,12.279.432,72,1.074
11,30,11,92.6,12.504.173,69,1.072
11,30,12,92.5,12.151.116,58,1.062
11,30,13,92.5,12.772.963,66,1.066
11,30,14,92.4,12.332.967,60,1.062
11,30,15,92.4,12.447.015,63,1.064
11,30,16,92.3,12.888.363,68,1.065
11,30,17,92.3,12.411.601,70,1.069
11,30,18,92.3,1.251.714,76,1.074
11,30,19,92.4,11.933.726,79,1.081
11,30,20,92.4,12.646.913,86,1.082
11,30,21,92.5,12.673.754,87,1.083
11,30,22,92.5,13.089.317,95,1.086
11,30,23,92.5,1.254.048,94,1.089
11,30,24,92.5,12.375.312,94,1.090
12,1,1,92.5,11.929.317,93,1.092
12,1,2,92.5,11.692.257,93,1.094
12,1,3,92.4,11.472.296,93,1.094
12,1,4,92.4,11.319.122,93,1.095
12,1,5,92.4,11.134.067,94,1.097
12,1,6,92.4,10.985.333,94,1.098
12,1,7,92.4,10.927.421,89,1.095
12,1,8,92.5,11.105.008,78,1.087
12,1,9,92.5,10.020.519,67,1.086
12,1,10,92.6,9.466.942,57,1.082
12,1,11,92.6,10.293.239,56,1.074
12,1,12,92.5,952.627,48,1.069
12,1,13,92.5,9.361.851,43,1.065
12,1,14,92.4,10.759.541,51,1.064
12,1,15,92.4,10.619.673,54,1.067
12,1,16,92.3,10.840.537,56,1.067
12,1,17,92.3,10.830.738,62,1.073
12,1,18,92.3,10.626.438,64,1.077
12,1,19,92.3,7.926.183,50,1.083
12,1,20,92.3,83.054,59,1.090
12,1,21,92.3,9.155.559,69,1.092
12,1,22,92.4,10.002.608,80,1.096
12,1,23,92.4,10.137.162,85,1.098
12,1,24,92.4,10.527.992,90,1.099
12,2,1,92.4,10.131.286,89,1.101
12,2,2,92.3,9.865.791,89,1.102
12,2,3,92.3,9.948.157,91,1.102
12,2,4,92.3,9.921.062,92,1.103
12,2,5,92.3,9.462.282,89,1.105
12,2,6,92.3,9.838.702,90,1.103
12,2,7,92.2,10.084.633,89,1.099
12,2,8,92.2,1.059.716,85,1.092
12,2,9,92.3,11.533.927,78,1.082
12,2,10,92.3,11.243.689,68,1.076
12,2,11,92.3,10.903.686,52,1.062
12,2,12,92.2,10.848.791,49,1.058
12,2,13,92.2,11.320.782,48,1.054
12,2,14,92.0,1.157.724,46,1.047
12,2,15,91.9,11.181.173,42,1.043
12,2,16,91.8,10.801.283,40,1.042
12,2,17,91.8,1.405.029,57,1.042
12,2,18,91.7,1.396.443,62,1.046
12,2,19,91.8,1.385.658,67,1.053
12,2,20,91.8,14.481.591,77,1.057
12,2,21,91.9,14.464.074,77,1.058
12,2,22,92.0,14.655.226,80,1.061
12,2,23,92.0,14.205.078,81,1.064
12,2,24,92.0,14.371.891,84,1.065
12,3,1,92.0,14.371.891,84,1.065
12,3,2,91.9,1.395.183,84,1.067
12,3,3,91.8,14.134.974,87,1.067
12,3,4,91.8,14.134.974,87,1.067
12,3,5,91.7,13.901.379,83,1.064
12,3,6,91.7,13.061.193,76,1.064
12,3,7,91.7,13.061.193,76,1.064
12,3,8,91.8,12.565.202,72,1.065
12,3,9,91.8,12.026.409,64,1.061
12,3,10,91.8,12.886.922,66,1.058
12,3,11,91.9,15.514.101,86,1.060
12,3,12,91.9,15.299.539,92,1.064
12,3,13,91.9,15.393.367,97,1.067
12,3,14,91.9,15.508.789,96,1.066
12,3,15,91.8,1.578.343,91,1.060
12,3,16,91.8,15.620.269,92,1.061
12,3,17,91.7,14.562.995,90,1.065
12,3,18,91.6,14.857.343,91,1.063
12,3,19,91.6,14.525.418,91,1.065
12,3,20,91.7,14.437.784,87,1.064
12,3,21,91.7,15.135.201,92,1.063
12,3,22,91.8,14.823.272,91,1.066
12,3,23,91.9,15.508.789,96,1.066
12,3,24,91.9,13.560.386,100,1.079
12,4,1,91.9,12.920.347,95,1.080
12,4,2,91.9,1.296.415,94,1.080
12,4,3,91.9,1.409.586,100,1.076
12,4,4,91.8,14.069.857,99,1.075
12,4,5,91.8,14.069.857,99,1.075
12,4,6,91.8,13.895.844,97,1.075
12,4,7,91.9,13.617.482,95,1.076
12,4,8,92.0,13.649.821,95,1.077
12,4,9,92.0,13.712.639,90,1.074
12,4,10,92.1,13.089.364,76,1.068
12,4,11,92.1,12.630.408,63,1.060
12,4,12,92.0,11.073.132,54,1.060
12,4,13,92.0,10.701.908,49,1.057
12,4,14,92.0,10.454.696,46,1.055
12,4,15,92.0,10.413.515,46,1.055
12,4,16,91.9,10.165.952,46,1.055
12,4,17,91.9,990.483,46,1.058
12,4,18,91.9,9.733.718,47,1.061
12,4,19,91.9,9.178.548,50,1.069
12,4,20,92.0,9.444.899,52,1.070
12,4,21,92.0,11.287.249,75,1.078
12,4,22,92.1,12.017.078,81,1.079
12,4,23,92.1,12.099.963,83,1.079
12,4,24,92.1,12.307.282,87,1.081
12,5,1,92.1,12.101.367,91,1.085
12,5,2,92.1,11.310.133,91,1.090
12,5,3,92.0,11.150.861,95,1.093
12,5,4,92.0,10.855.526,95,1.095
12,5,5,92.0,10.631.792,100,1.099
12,5,6,92.0,10.284.721,100,1.102
12,5,7,92.1,10.070.271,100,1.105
12,5,8,92.1,10.620.051,100,1.101
12,5,9,92.2,11.838.891,86,1.084
12,5,10,92.2,12.219.862,66,1.067
12,5,11,92.2,9.653.671,51,1.070
12,5,12,92.2,7.544.011,37,1.068
12,5,13,92.2,7.347.678,36,1.068
12,5,14,92.2,7.225.329,34,1.067
12,5,15,92.1,6.539.208,30,1.065
12,5,16,92.1,7.775.322,37,1.064
12,5,17,92.0,8.109.767,39,1.065
12,5,18,92.0,7.479.319,39,1.069
12,5,19,92.0,9.571.886,55,1.072
12,5,20,92.0,11.042.846,73,1.078
12,5,21,92.1,11.442.544,81,1.082
12,5,22,92.2,11.645.141,90,1.088
12,5,23,92.2,11.250.062,88,1.090
12,5,24,92.2,10.979.314,87,1.091
12,6,1,92.1,11.310.133,91,1.090
12,6,2,92.1,11.116.064,90,1.091
12,6,3,92.0,10.861.597,89,1.091
12,6,4,92.0,10.639.638,88,1.092
12,6,5,91.9,10.372.757,90,1.094
12,6,6,91.9,9.884.024,90,1.098
12,6,7,92.0,10.178.056,89,1.096
12,6,8,92.0,11.296.174,81,1.082
12,6,9,92.0,905.563,66,1.087
12,6,10,92.1,8.549.382,54,1.080
12,6,11,92.1,7.976.349,46,1.076
12,6,12,92.1,7.572.201,38,1.069
12,6,13,92.0,7.788.216,37,1.063
12,6,14,91.9,8.546.755,34,1.051
12,6,15,91.8,8.232.327,32,1.048
12,6,16,91.7,8.122.808,31,1.047
12,6,17,91.6,9.887.147,41,1.048
12,6,18,91.6,11.750.655,56,1.053
12,6,19,91.6,12.209.775,69,1.062
12,6,20,91.7,12.758.892,83,1.071
12,6,21,91.8,11.975.863,84,1.078
12,6,22,91.8,11.854.372,86,1.080
12,6,23,91.8,12.266.529,92,1.081
12,6,24,91.9,12.089.172,92,1.083
12,7,1,91.8,11.905.964,94,1.085
12,7,2,91.7,11.610.502,96,1.087
12,7,3,91.7,11.610.502,96,1.087
12,7,4,91.6,11.861.989,98,1.085
12,7,5,91.6,11.861.989,98,1.085
12,7,6,91.6,11.696.302,94,1.084
12,7,7,91.7,12.160.122,94,1.082
12,7,8,91.7,11.712.359,90,1.082
12,7,9,91.7,12.488.261,91,1.078
12,7,10,91.7,12.412.206,83,1.073
12,7,11,91.7,1.241.857,80,1.071
12,7,12,91.8,12.836.909,81,1.071
12,7,13,91.7,12.781.419,77,1.067
12,7,14,91.7,13.538.223,75,1.060
12,7,15,91.6,12.831.997,79,1.067
12,7,16,91.6,13.532.887,95,1.073
12,7,17,91.6,12.419.633,89,1.076
12,7,18,91.7,12.906.063,96,1.079
12,7,19,91.7,13.157.473,100,1.079
12,7,20,91.7,12.987.729,100,1.081
12,7,21,91.7,12.488.056,96,1.081
12,7,22,91.7,12.364.418,95,1.082
12,7,23,91.7,12.364.418,95,1.082
12,7,24,91.7,12.364.418,95,1.082
12,8,1,91.7,12.241.285,94,1.082
12,8,2,91.6,12.296.671,95,1.081
12,8,3,91.6,12.296.671,95,1.081
12,8,4,91.5,12.106.903,94,1.080
12,8,5,91.5,12.229.248,95,1.080
12,8,6,91.5,12.148.366,95,1.081
12,8,7,91.6,12.296.671,95,1.081
12,8,8,91.7,12.612.265,95,1.080
12,8,9,91.7,12.827.345,91,1.076
12,8,10,91.7,13.232.124,87,1.071
12,8,11,91.8,13.530.625,80,1.065
12,8,12,91.7,12.923.372,69,1.059
12,8,13,91.7,13.173.959,64,1.053
12,8,14,91.6,12.919.432,55,1.045
12,8,15,91.5,14.042.387,62,1.044
12,8,16,91.5,1.550.612,75,1.047
12,8,17,91.5,15.369.945,92,1.060
12,8,18,91.5,15.369.945,92,1.060
12,8,19,91.6,13.413.972,90,1.071
12,8,20,91.6,13.378.822,88,1.069
12,8,21,91.6,13.247.572,87,1.070
12,8,22,91.7,13.926.686,94,1.071
12,8,23,91.7,13.926.686,94,1.071
12,8,24,91.7,13.926.686,94,1.071
12,9,1,91.7,14.245.222,95,1.070
12,9,2,91.7,14.286.942,96,1.070
12,9,3,91.6,14.076.093,95,1.070
12,9,4,91.6,12.592.937,86,1.073
12,9,5,91.6,12.548.887,87,1.074
12,9,6,91.6,13.605.769,100,1.076
12,9,7,91.6,13.430.799,100,1.077
12,9,8,91.6,13.605.769,100,1.076
12,9,9,91.7,14.401.713,92,1.067
12,9,10,91.7,15.862.513,86,1.056
12,9,11,91.7,15.665.211,73,1.047
12,9,12,91.7,15.389.899,70,1.046
12,9,13,91.7,15.133.937,70,1.047
12,9,14,91.7,13.666.079,64,1.050
12,9,15,91.6,14.194.373,67,1.049
12,9,16,91.7,14.182.562,70,1.053
12,9,17,91.7,13.666.079,64,1.050
12,9,18,91.6,15.338.994,74,1.048
12,9,19,91.6,15.546.158,80,1.052
12,9,20,91.6,15.401.204,83,1.055
12,9,21,91.6,15.526.717,85,1.056
12,9,22,91.8,16.054.476,94,1.061
12,9,23,91.8,16.034.865,96,1.062
12,9,24,91.9,15.169.138,95,1.067
12,10,1,91.8,14.563.594,94,1.069
12,10,2,91.8,14.044.178,95,1.072
12,10,3,91.8,13.861.418,95,1.073
12,10,4,91.8,13.770.831,95,1.074
12,10,5,91.8,13.764.083,96,1.075
12,10,6,91.8,13.496.956,96,1.076
12,10,7,91.9,13.838.571,96,1.076
12,10,8,92.0,14.054.099,96,1.075
12,10,9,92.0,13.637.427,87,1.072
12,10,10,92.1,13.505.216,83,1.071
12,10,11,92.1,13.800.015,76,1.064
12,10,12,92.1,14.104.825,79,1.065
12,10,13,92.1,14.066.807,83,1.068
12,10,14,92.1,14.355.001,84,1.066
12,10,15,92.0,14.755.307,80,1.061
12,10,16,92.1,13.413.502,83,1.072
12,10,17,92.1,12.993.945,87,1.077
12,10,18,92.1,13.905.237,95,1.076
12,10,19,92.1,13.586.804,95,1.079
12,10,20,92.1,1.301.439,100,1.085
12,10,21,92.1,12.638.676,95,1.084
12,10,22,92.1,1.247.274,95,1.085
12,10,23,92.1,12.227.455,95,1.087
12,10,24,92.2,12.583.265,98,1.087
12,11,1,92.2,12.624.794,99,1.088
12,11,2,92.2,12.294.895,95,1.088
12,11,3,92.1,1.235.023,96,1.087
12,11,4,92.1,1.235.023,96,1.087
12,11,5,92.1,12.432.001,96,1.086
12,11,6,92.1,12.310.426,97,1.088
12,11,7,92.1,12.804.843,99,1.086
12,11,8,92.1,12.307.282,87,1.081
12,11,9,92.2,11.712.887,76,1.078
12,11,10,92.3,11.785.739,73,1.076
12,11,11,92.3,12.758.618,72,1.070
12,11,12,92.2,12.780.083,66,1.063
12,11,13,92.1,12.453.949,62,1.060
12,11,14,92.1,12.732.785,59,1.055
12,11,15,92.0,14.637.905,65,1.049
12,11,16,92.0,14.741.342,68,1.051
12,11,17,91.9,14.887.055,76,1.055
12,11,18,91.9,14.472.265,85,1.065
12,11,19,91.9,14.639.231,88,1.066
12,11,20,92.0,14.102.161,87,1.069
12,11,21,92.0,14.049.817,88,1.070
12,11,22,92.1,13.963.359,92,1.074
12,11,23,92.1,14.242.072,92,1.073
12,11,24,92.1,14.377.788,93,1.073
12,12,1,92.0,14.331.646,96,1.073
12,12,2,91.9,13.861.551,91,1.072
12,12,3,91.8,13.694.776,91,1.072
12,12,4,91.8,13.514.213,91,1.073
12,12,5,91.8,13.632.873,95,1.075
12,12,6,91.8,12.934.944,95,1.079
12,12,7,91.8,13.106.385,95,1.078
12,12,8,91.8,13.050.417,84,1.071
12,12,9,91.8,13.510.262,76,1.062
12,12,10,91.8,14.273.101,73,1.056
12,12,11,91.8,14.883.811,68,1.048
12,12,12,91.8,12.817.945,54,1.046
12,12,13,91.7,1.334.083,54,1.042
12,12,14,91.7,13.402.129,54,1.041
12,12,15,91.6,14.536.288,53,1.033
12,12,16,91.5,14.404.045,52,1.032
